year,date,median,low,high
2019,2020-04-27,15.0,0,155.69432414594087
2019,2020-04-28,9.0,0,147.8824152214686
2019,2020-04-29,15.0,0,170.53568597649996
2019,2020-04-30,15.0,0,189.8018415444616
2019,2020-05-01,17.0,0,221.87150421075015
2019,2020-05-02,17.0,0,132.62849255577564
2019,2020-05-03,19.0,0,86.59576795279064
2019,2020-05-04,15.0,0,100.64050865032897
2019,2020-05-05,8.0,0,71.64994518740355
2019,2020-05-06,16.0,0,67.35308861997562
2019,2020-05-07,15.0,0,62.45336946195828
2019,2020-05-08,18.0,0,75.14593613315125
2019,2020-05-09,17.0,0,73.63347062658357
2019,2020-05-10,21.0,0,88.3957475794308
2019,2020-05-11,17.0,0,108.02061666063568
2019,2020-05-12,8.0,0,73.55843737292058
2019,2020-05-13,13.0,0,65.51533901458855
2019,2020-05-14,15.0,0,73.1366726412833
2019,2020-05-15,19.0,0,84.41668873063045
2019,2020-05-16,19.0,0,92.51445080609207
2019,2020-05-17,20.0,0,96.94865393866851
2019,2020-05-18,15.0,0,101.86428643600135
2019,2020-05-19,10.0,0,86.25418559217727
2019,2020-05-20,16.0,0,62.31188238177163
2019,2020-05-21,16.0,0,64.29493004573241
2019,2020-05-22,15.0,0,65.27642507750372
2019,2020-05-23,16.0,0,59.95550302260443
2019,2020-05-24,17.0,0,75.77465295134371
2019,2020-05-25,11.0,0,88.2929092093066
2019,2020-05-26,10.0,0,68.73738262353076
2019,2020-05-27,10.0,0,83.49297345360475
2019,2020-05-28,15.0,0,73.7703651824433
2019,2020-05-29,15.0,0,70.9242355792521
2019,2020-05-30,16.0,0,77.2785217781828
2019,2020-05-31,19.0,0,83.98783834251766
2019,2020-06-01,14.0,0,95.54781553884793
2019,2020-06-02,11.0,0,81.12527378505393
2019,2020-06-03,17.0,0,71.49427699220757
2019,2020-06-04,17.0,0,88.05266328669732
2019,2020-06-05,17.0,0,77.43059603927131
2019,2020-06-06,17.0,0,79.31664643367225
2019,2020-06-07,19.0,0,82.95961032814058
2019,2020-06-08,16.0,0,101.88656599487435
2019,2020-06-09,9.0,0,72.45166827817836
2019,2020-06-10,15.0,0,75.25905696924266
2019,2020-06-11,18.0,0,82.21268404678766
2019,2020-06-12,19.0,0,96.68111182405083
2019,2020-06-13,14.0,0,72.43966588013825
2019,2020-06-14,17.0,0,88.36223652652971
2019,2020-06-15,13.0,0,103.08928544171977
2019,2020-06-16,8.0,0,69.81560337989072
2019,2020-06-17,16.0,0,71.90564740802297
2019,2020-06-18,15.0,0,69.32649854879405
2019,2020-06-19,17.0,0,76.42241439906442
2019,2020-06-20,18.0,0,79.46242955445425
2019,2020-06-21,16.0,0,82.04695739344399
2019,2020-06-22,14.0,0,91.8488190991385
2019,2020-06-23,12.0,0,75.13977589502052
